call_id,customer_id,call_date,disposition,call_handler
51638,14657,4/6/25 9:14,Talked to Customer,Carlton
51639,14658,4/2/25 6:32,Voicemail,NA
51640,14658,4/3/25 3:44,Voicemail,NA
51641,14658,4/4/25 18:54,Voicemail,NA
51642,14659,4/2/25 6:47,Voicemail,NA
51643,14659,4/2/25 15:27,Disconnected,NA
51644,14659,4/7/25 13:08,Talked to Customer,Carlton
51645,14659,4/9/25 17:25,Disconnected,NA
51646,14660,4/2/25 7:22,Voicemail,NA
51647,14660,4/3/25 12:52,Disconnected,NA
51648,14660,4/8/25 10:38,Talked to Customer,Vivian
51649,14660,4/13/25 1:18,Voicemail,NA
51650,14660,4/17/25 14:25,Talked to Customer,Vivian
51651,14661,4/2/25 8:00,Voicemail,NA
51652,14661,4/5/25 23:47,Talked to Customer,Carlton
51653,14661,4/6/25 1:57,Voicemail,NA
51654,14662,4/2/25 8:17,Voicemail,NA
51655,14662,4/5/25 23:28,Voicemail,NA
51656,14662,4/10/25 18:42,Voicemail,NA
51657,14662,4/11/25 2:50,Voicemail,NA
51658,14663,4/2/25 8:35,Voicemail,NA
51659,14663,4/4/25 9:35,Voicemail,NA
51660,14663,4/7/25 19:58,Voicemail,NA
51661,14663,4/11/25 16:33,Voicemail,NA
51662,14664,4/2/25 8:49,Talked to Customer,Phil
51663,14664,4/5/25 15:17,Talked to Customer,Geoffrey
51664,14664,4/6/25 4:56,Voicemail,NA
51665,14664,4/8/25 22:29,Voicemail,NA
51666,14664,4/9/25 19:19,Talked to Customer,Vivian
51667,14665,4/2/25 8:56,Talked to Customer,Hillary
51668,14665,4/7/25 2:14,Voicemail,NA
51669,14665,4/11/25 22:10,Voicemail,NA
51670,14665,4/15/25 18:12,Voicemail,NA
51671,14665,4/19/25 15:29,Disconnected,NA
51672,14666,4/2/25 9:03,Talked to Customer,Phil
51673,14666,4/3/25 7:13,Voicemail,NA
51674,14666,4/4/25 2:15,Voicemail,NA
51675,14666,4/6/25 21:28,Voicemail,NA
51676,14666,4/8/25 15:46,Talked to Customer,Carlton
51677,14667,4/2/25 9:05,Talked to Customer,Geoffrey
51678,14667,4/2/25 18:30,Talked to Customer,Geoffrey
51679,14668,4/2/25 9:10,Talked to Customer,Geoffrey
51680,14668,4/3/25 5:50,Voicemail,NA
51681,14669,4/2/25 9:20,Talked to Customer,Vivian
51682,14669,4/2/25 17:09,Talked to Customer,Hillary
51683,14669,4/4/25 15:29,Voicemail,NA
51684,14670,4/2/25 9:35,Talked to Customer,Carlton
51685,14670,4/3/25 23:53,Voicemail,NA
51686,14671,4/2/25 9:42,Disconnected,NA
51687,14671,4/4/25 16:31,Voicemail,NA
51688,14671,4/6/25 5:03,Voicemail,NA
51689,14672,4/2/25 9:45,Talked to Customer,Carlton
51690,14672,4/6/25 0:31,Voicemail,NA
51691,14673,4/2/25 10:04,Talked to Customer,Vivian
51692,14673,4/2/25 14:43,Talked to Customer,Carlton
51693,14673,4/3/25 9:30,Talked to Customer,Geoffrey
51694,14673,4/6/25 0:55,Voicemail,NA
51695,14674,4/2/25 10:06,Talked to Customer,Phil
51696,14674,4/4/25 3:11,Voicemail,NA
51697,14674,4/8/25 23:59,Voicemail,NA
51698,14674,4/10/25 13:05,Talked to Customer,Geoffrey
51699,14675,4/2/25 10:08,Talked to Customer,Carlton
51700,14675,4/3/25 6:16,Voicemail,NA
51701,14675,4/5/25 19:28,Disconnected,NA
51702,14675,4/8/25 8:46,Disconnected,NA
51703,14676,4/2/25 10:09,Talked to Customer,Carlton
51704,14676,4/5/25 15:20,Talked to Customer,Hillary
51705,14677,4/2/25 10:11,Talked to Customer,Vivian
51706,14677,4/4/25 2:12,Voicemail,NA
51707,14677,4/7/25 10:50,Disconnected,NA
51708,14677,4/9/25 1:01,Voicemail,NA
51709,14677,4/13/25 17:25,Disconnected,NA
51710,14678,4/2/25 10:19,Talked to Customer,Carlton
51711,14678,4/2/25 16:49,Talked to Customer,Carlton
51712,14678,4/3/25 23:40,Voicemail,NA
51713,14679,4/2/25 10:24,Talked to Customer,Phil
51714,14679,4/3/25 14:44,Disconnected,NA
51715,14679,4/7/25 17:41,Talked to Customer,Phil
51716,14679,4/10/25 3:53,Voicemail,NA
51717,14680,4/2/25 10:32,Talked to Customer,Geoffrey
51718,14680,4/6/25 13:18,Talked to Customer,Hillary
51719,14680,4/8/25 14:10,Talked to Customer,Geoffrey
51720,14680,4/10/25 8:38,Voicemail,NA
51721,14680,4/10/25 19:59,Talked to Customer,Carlton
51722,14681,4/2/25 10:36,Talked to Customer,Carlton
51723,14681,4/5/25 3:17,Voicemail,NA
51724,14681,4/6/25 3:05,Voicemail,NA
51725,14682,4/2/25 10:38,Talked to Customer,Hillary
51726,14682,4/3/25 18:51,Voicemail,NA
51727,14683,4/2/25 10:40,Talked to Customer,Carlton
51728,14683,4/4/25 3:32,Voicemail,NA
51729,14683,4/7/25 20:05,Voicemail,NA
51730,14683,4/8/25 12:40,Talked to Customer,Vivian
51731,14683,4/9/25 9:11,Talked to Customer,Vivian
51732,14684,4/2/25 10:42,Talked to Customer,Geoffrey
51733,14684,4/7/25 5:54,Voicemail,NA
51734,14684,4/7/25 10:37,Disconnected,NA
51735,14684,4/11/25 0:46,Voicemail,NA
51736,14684,4/15/25 11:40,Talked to Customer,Phil
51737,14685,4/2/25 10:45,Talked to Customer,Phil
51738,14685,4/4/25 18:38,Voicemail,NA
51739,14685,4/7/25 11:04,Talked to Customer,Geoffrey
51740,14685,4/8/25 16:04,Talked to Customer,Phil
51741,14685,4/8/25 20:15,Talked to Customer,Geoffrey
51742,14686,4/2/25 10:46,Talked to Customer,Geoffrey
51743,14686,4/7/25 9:38,Talked to Customer,Vivian
51744,14686,4/8/25 0:08,Voicemail,NA
51745,14686,4/9/25 0:46,Voicemail,NA
51746,14686,4/11/25 10:46,Voicemail,NA
51747,14687,4/2/25 10:48,Talked to Customer,Vivian
51748,14687,4/5/25 5:58,Voicemail,NA
51749,14687,4/6/25 9:26,Talked to Customer,Carlton
51750,14687,4/7/25 17:24,Talked to Customer,Carlton
51751,14688,4/2/25 10:55,Talked to Customer,Hillary
51752,14688,4/5/25 16:36,Talked to Customer,Hillary
51753,14688,4/5/25 17:02,Talked to Customer,Carlton
51754,14688,4/9/25 14:48,Talked to Customer,Phil
51755,14689,4/2/25 10:57,Disconnected,NA
51756,14689,4/6/25 18:55,Voicemail,NA
51757,14689,4/7/25 17:44,Talked to Customer,Vivian
51758,14689,4/11/25 1:20,Voicemail,NA
51759,14689,4/13/25 1:05,Voicemail,NA
51760,14690,4/2/25 11:01,Talked to Customer,Geoffrey
51761,14690,4/7/25 8:14,Voicemail,NA
51762,14690,4/12/25 6:55,Voicemail,NA
51763,14691,4/2/25 11:06,Talked to Customer,Carlton
51764,14691,4/5/25 1:34,Voicemail,NA
51765,14691,4/5/25 9:10,Talked to Customer,Hillary
51766,14691,4/8/25 8:55,Voicemail,NA
51767,14692,4/2/25 11:14,Talked to Customer,Geoffrey
51768,14692,4/4/25 22:06,Voicemail,NA
51769,14692,4/6/25 11:33,Talked to Customer,Vivian
51770,14693,4/2/25 11:18,Talked to Customer,Vivian
51771,14693,4/6/25 12:56,Talked to Customer,Hillary
51772,14693,4/7/25 8:26,Talked to Customer,Geoffrey
51773,14694,4/2/25 11:18,Talked to Customer,Carlton
51774,14694,4/5/25 9:52,Talked to Customer,Carlton
51775,14695,4/2/25 11:25,Talked to Customer,Carlton
51776,14695,4/3/25 11:33,Talked to Customer,Vivian
51777,14695,4/7/25 4:29,Voicemail,NA
51778,14696,4/2/25 11:28,Talked to Customer,Hillary
51779,14696,4/5/25 2:24,Voicemail,NA
51780,14697,4/2/25 11:28,Disconnected,NA
51781,14697,4/5/25 13:37,Talked to Customer,Carlton
51782,14697,4/9/25 4:27,Voicemail,NA
51783,14698,4/2/25 11:31,Talked to Customer,Carlton
51784,14698,4/5/25 17:58,Talked to Customer,Vivian
51785,14699,4/2/25 11:34,Talked to Customer,Hillary
51786,14699,4/2/25 13:01,Talked to Customer,Carlton
51787,14699,4/6/25 14:36,Talked to Customer,Phil
51788,14699,4/7/25 13:20,Talked to Customer,Phil
51789,14700,4/2/25 11:43,Disconnected,NA
51790,14700,4/4/25 15:25,Voicemail,NA
51791,14700,4/8/25 5:00,Voicemail,NA
51792,14700,4/12/25 17:26,Talked to Customer,Carlton
51793,14700,4/14/25 17:40,Talked to Customer,Vivian
51794,14701,4/2/25 11:44,Talked to Customer,Hillary
51795,14701,4/2/25 21:08,Voicemail,NA
51796,14701,4/3/25 19:02,Voicemail,NA
51797,14702,4/2/25 11:45,Talked to Customer,Vivian
51798,14702,4/4/25 13:06,Talked to Customer,Carlton
51799,14702,4/5/25 9:19,Talked to Customer,Hillary
51800,14703,4/2/25 11:52,Talked to Customer,Vivian
51801,14703,4/4/25 3:34,Voicemail,NA
51802,14703,4/5/25 22:28,Voicemail,NA
51803,14703,4/8/25 16:31,Talked to Customer,Phil
51804,14704,4/2/25 11:56,Talked to Customer,Hillary
51805,14704,4/3/25 12:33,Talked to Customer,Carlton
51806,14704,4/5/25 17:34,Talked to Customer,Carlton
51807,14704,4/10/25 13:20,Talked to Customer,Geoffrey
51808,14704,4/13/25 15:56,Talked to Customer,Carlton
51809,14705,4/2/25 12:00,Talked to Customer,Phil
51810,14705,4/5/25 21:12,Voicemail,NA
51811,14705,4/10/25 1:13,Voicemail,NA
51812,14705,4/14/25 11:55,Talked to Customer,Carlton
51813,14705,4/15/25 23:39,Voicemail,NA
51814,14706,4/2/25 12:02,Talked to Customer,Hillary
51815,14706,4/6/25 5:57,Talked to Customer,Phil
51816,14707,4/2/25 12:03,Talked to Customer,Vivian
51817,14707,4/3/25 2:52,Voicemail,NA
51818,14708,4/2/25 12:03,Disconnected,NA
51819,14708,4/7/25 11:47,Talked to Customer,Hillary
51820,14708,4/12/25 5:14,Talked to Customer,Geoffrey
51821,14709,4/2/25 12:03,Talked to Customer,Carlton
51822,14709,4/6/25 3:35,Voicemail,NA
51823,14709,4/9/25 5:35,Voicemail,NA
51824,14709,4/11/25 0:12,Voicemail,NA
51825,14709,4/13/25 19:04,Voicemail,NA
51826,14710,4/2/25 12:08,Talked to Customer,Vivian
51827,14710,4/3/25 18:23,Voicemail,NA
51828,14710,4/6/25 6:15,Voicemail,NA
51829,14711,4/2/25 12:09,Talked to Customer,Hillary
51830,14711,4/2/25 19:25,Disconnected,NA
51831,14711,4/3/25 4:08,Voicemail,NA
51832,14711,4/4/25 8:43,Voicemail,NA
51833,14712,4/2/25 12:12,Talked to Customer,Vivian
51834,14712,4/3/25 15:01,Talked to Customer,Carlton
51835,14712,4/6/25 4:17,Voicemail,NA
51836,14712,4/8/25 13:31,Talked to Customer,Phil
51837,14712,4/11/25 14:30,Voicemail,NA
51838,14713,4/2/25 12:12,Talked to Customer,Hillary
51839,14713,4/3/25 7:22,Disconnected,NA
51840,14713,4/8/25 6:38,Voicemail,NA
51841,14714,4/2/25 12:17,Talked to Customer,Geoffrey
51842,14714,4/7/25 3:11,Voicemail,NA
51843,14714,4/11/25 13:22,Voicemail,NA
51844,14714,4/15/25 16:09,Talked to Customer,Vivian
51845,14714,4/19/25 10:33,Talked to Customer,Vivian
51846,14715,4/2/25 12:22,Talked to Customer,Geoffrey
51847,14715,4/5/25 15:35,Talked to Customer,Carlton
51848,14716,4/2/25 12:25,Talked to Customer,Carlton
51849,14716,4/3/25 6:11,Voicemail,NA
51850,14716,4/6/25 17:52,Talked to Customer,Phil
51851,14716,4/8/25 20:07,Voicemail,NA
51852,14717,4/2/25 12:26,Talked to Customer,Vivian
51853,14717,4/7/25 1:18,Voicemail,NA
51854,14717,4/9/25 1:56,Voicemail,NA
51855,14718,4/2/25 12:26,Talked to Customer,Hillary
51856,14718,4/6/25 12:04,Talked to Customer,Hillary
51857,14718,4/10/25 1:38,Voicemail,NA
51858,14718,4/11/25 19:58,Voicemail,NA
51859,14718,4/12/25 0:51,Voicemail,NA
51860,14719,4/2/25 12:29,Talked to Customer,Vivian
51861,14719,4/5/25 1:04,Voicemail,NA
51862,14719,4/7/25 22:48,Voicemail,NA
51863,14720,4/2/25 12:32,Talked to Customer,Geoffrey
51864,14720,4/6/25 14:52,Talked to Customer,Vivian
51865,14720,4/6/25 19:25,Voicemail,NA
51866,14720,4/7/25 14:08,Talked to Customer,Geoffrey
51867,14720,4/11/25 5:28,Voicemail,NA
51868,14721,4/2/25 12:34,Talked to Customer,Geoffrey
51869,14721,4/3/25 7:29,Talked to Customer,Phil
51870,14721,4/6/25 7:10,Voicemail,NA
51871,14722,4/2/25 12:34,Talked to Customer,Hillary
51872,14722,4/3/25 16:00,Talked to Customer,Carlton
51873,14723,4/2/25 12:39,Talked to Customer,Vivian
51874,14723,4/5/25 13:29,Talked to Customer,Carlton
51875,14723,4/7/25 2:40,Voicemail,NA
51876,14723,4/7/25 21:19,Voicemail,NA
51877,14724,4/2/25 12:42,Talked to Customer,Phil
51878,14724,4/5/25 22:21,Voicemail,NA
51879,14724,4/10/25 2:58,Voicemail,NA
51880,14725,4/2/25 12:42,Talked to Customer,Vivian
51881,14725,4/7/25 9:29,Talked to Customer,Vivian
51882,14726,4/2/25 12:47,Disconnected,NA
51883,14726,4/7/25 2:45,Voicemail,NA
51884,14727,4/2/25 12:50,Disconnected,NA
51885,14727,4/6/25 6:48,Voicemail,NA
51886,14727,4/8/25 21:33,Voicemail,NA
51887,14727,4/10/25 18:34,Talked to Customer,Hillary
51888,14727,4/11/25 7:03,Voicemail,NA
51889,14728,4/2/25 12:55,Talked to Customer,Geoffrey
51890,14728,4/4/25 11:30,Voicemail,NA
51891,14728,4/7/25 10:39,Talked to Customer,Carlton
51892,14728,4/9/25 0:37,Voicemail,NA
51893,14729,4/2/25 12:55,Talked to Customer,Phil
51894,14729,4/2/25 16:31,Talked to Customer,Geoffrey
51895,14729,4/5/25 16:03,Talked to Customer,Hillary
51896,14729,4/10/25 6:09,Voicemail,NA
51897,14730,4/2/25 13:00,Talked to Customer,Phil
51898,14730,4/3/25 21:02,Voicemail,NA
51899,14731,4/2/25 13:00,Disconnected,NA
51900,14731,4/5/25 12:46,Talked to Customer,Phil
51901,14731,4/6/25 8:36,Voicemail,NA
51902,14732,4/2/25 13:02,Talked to Customer,Hillary
51903,14732,4/3/25 23:53,Voicemail,NA
51904,14732,4/8/25 16:09,Talked to Customer,Vivian
51905,14733,4/2/25 13:04,Talked to Customer,Vivian
51906,14733,4/4/25 12:15,Voicemail,NA
51907,14733,4/5/25 1:53,Voicemail,NA
51908,14733,4/7/25 16:05,Talked to Customer,Hillary
51909,14733,4/12/25 6:47,Voicemail,NA
51910,14734,4/2/25 13:09,Talked to Customer,Hillary
51911,14734,4/6/25 7:00,Talked to Customer,Geoffrey
51912,14734,4/7/25 9:36,Talked to Customer,Geoffrey
51913,14734,4/10/25 14:05,Talked to Customer,Phil
51914,14734,4/13/25 0:27,Voicemail,NA
51915,14735,4/2/25 13:09,Talked to Customer,Carlton
51916,14735,4/6/25 14:02,Talked to Customer,Phil
51917,14735,4/7/25 18:50,Talked to Customer,Hillary
51918,14735,4/11/25 10:07,Voicemail,NA
51919,14735,4/13/25 17:32,Talked to Customer,Vivian
51920,14736,4/2/25 13:14,Talked to Customer,Vivian
51921,14736,4/3/25 20:44,Voicemail,NA
51922,14736,4/7/25 15:41,Talked to Customer,Carlton
51923,14737,4/2/25 13:17,Talked to Customer,Carlton
51924,14737,4/3/25 22:45,Voicemail,NA
51925,14737,4/8/25 6:08,Voicemail,NA
51926,14738,4/2/25 13:19,Talked to Customer,Hillary
51927,14738,4/2/25 17:40,Talked to Customer,Carlton
51928,14738,4/3/25 18:03,Voicemail,NA
51929,14738,4/8/25 0:45,Voicemail,NA
51930,14738,4/10/25 4:45,Voicemail,NA
51931,14739,4/2/25 13:19,Talked to Customer,Vivian
51932,14739,4/6/25 16:34,Talked to Customer,Hillary
51933,14739,4/9/25 19:41,Voicemail,NA
51934,14739,4/13/25 18:02,Voicemail,NA
51935,14740,4/2/25 13:19,Talked to Customer,Vivian
51936,14740,4/2/25 13:36,Talked to Customer,Hillary
51937,14740,4/7/25 4:17,Voicemail,NA
51938,14740,4/11/25 13:54,Voicemail,NA
51939,14741,4/2/25 13:23,Talked to Customer,Phil
51940,14741,4/3/25 7:39,Voicemail,NA
51941,14741,4/4/25 15:01,Voicemail,NA
51942,14742,4/2/25 13:27,Talked to Customer,Hillary
51943,14742,4/4/25 16:15,Voicemail,NA
51944,14742,4/7/25 20:04,Voicemail,NA
51945,14742,4/8/25 7:29,Voicemail,NA
51946,14742,4/8/25 13:53,Talked to Customer,Vivian
51947,14743,4/2/25 13:28,Talked to Customer,Carlton
51948,14743,4/3/25 8:46,Talked to Customer,Geoffrey
51949,14743,4/7/25 10:48,Talked to Customer,Carlton
51950,14743,4/9/25 9:21,Talked to Customer,Carlton
51951,14743,4/12/25 0:05,Talked to Customer,Phil
51952,14744,4/2/25 13:31,Disconnected,NA
51953,14744,4/7/25 12:21,Talked to Customer,Phil
51954,14744,4/12/25 7:41,Voicemail,NA
51955,14744,4/17/25 1:00,Voicemail,NA
51956,14745,4/2/25 13:35,Talked to Customer,Carlton
51957,14745,4/2/25 19:03,Voicemail,NA
51958,14745,4/4/25 19:15,Voicemail,NA
51959,14745,4/6/25 16:31,Talked to Customer,Hillary
51960,14746,4/2/25 13:35,Talked to Customer,Carlton
51961,14746,4/5/25 1:52,Voicemail,NA
51962,14746,4/6/25 6:31,Voicemail,NA
51963,14746,4/11/25 5:54,Voicemail,NA
51964,14746,4/15/25 20:53,Voicemail,NA
51965,14747,4/2/25 13:35,Talked to Customer,Hillary
51966,14747,4/6/25 7:00,Talked to Customer,Vivian
51967,14748,4/2/25 13:36,Talked to Customer,Geoffrey
51968,14748,4/5/25 13:26,Disconnected,NA
51969,14748,4/6/25 8:03,Voicemail,NA
51970,14749,4/2/25 13:40,Talked to Customer,Geoffrey
51971,14749,4/3/25 10:16,Talked to Customer,Carlton
51972,14750,4/2/25 13:40,Talked to Customer,Hillary
51973,14750,4/3/25 8:32,Voicemail,NA
51974,14750,4/8/25 0:01,Voicemail,NA
51975,14751,4/2/25 13:42,Talked to Customer,Hillary
51976,14751,4/3/25 19:08,Voicemail,NA
51977,14752,4/2/25 13:42,Talked to Customer,Vivian
51978,14752,4/2/25 14:24,Talked to Customer,Geoffrey
51979,14752,4/7/25 1:36,Voicemail,NA
51980,14753,4/2/25 13:45,Talked to Customer,Geoffrey
51981,14753,4/4/25 7:46,Voicemail,NA
51982,14753,4/4/25 21:11,Voicemail,NA
51983,14754,4/2/25 13:50,Talked to Customer,Geoffrey
51984,14754,4/6/25 23:06,Voicemail,NA
51985,14755,4/2/25 13:52,Talked to Customer,Geoffrey
51986,14755,4/5/25 21:06,Voicemail,NA
51987,14755,4/7/25 6:26,Voicemail,NA
51988,14755,4/8/25 17:40,Talked to Customer,Phil
51989,14755,4/10/25 3:27,Voicemail,NA
51990,14756,4/2/25 13:55,Talked to Customer,Vivian
51991,14756,4/6/25 3:15,Voicemail,NA
51992,14756,4/10/25 17:06,Talked to Customer,Vivian
51993,14756,4/14/25 9:08,Disconnected,NA
51994,14757,4/2/25 13:57,Talked to Customer,Phil
51995,14757,4/6/25 23:32,Voicemail,NA
51996,14757,4/11/25 7:12,Voicemail,NA
51997,14757,4/12/25 19:58,Voicemail,NA
51998,14758,4/2/25 14:00,Talked to Customer,Carlton
51999,14758,4/7/25 5:20,Voicemail,NA
52000,14759,4/2/25 14:01,Disconnected,NA
52001,14759,4/3/25 0:10,Voicemail,NA
52002,14759,4/5/25 15:22,Talked to Customer,Carlton
52003,14759,4/10/25 2:49,Voicemail,NA
52004,14759,4/14/25 5:14,Voicemail,NA
52005,14760,4/2/25 14:02,Talked to Customer,Hillary
52006,14760,4/3/25 6:10,Voicemail,NA
52007,14760,4/4/25 19:47,Voicemail,NA
52008,14760,4/6/25 19:53,Voicemail,NA
52009,14760,4/8/25 6:31,Voicemail,NA
52010,14761,4/2/25 14:04,Talked to Customer,Hillary
52011,14761,4/3/25 12:52,Talked to Customer,Carlton
52012,14761,4/3/25 14:17,Talked to Customer,Carlton
52013,14761,4/4/25 20:41,Voicemail,NA
52014,14761,4/5/25 9:09,Talked to Customer,Geoffrey
52015,14762,4/2/25 14:14,Talked to Customer,Geoffrey
52016,14762,4/6/25 21:34,Voicemail,NA
52017,14762,4/8/25 4:33,Voicemail,NA
52018,14762,4/9/25 5:58,Voicemail,NA
52019,14763,4/2/25 14:14,Talked to Customer,Geoffrey
52020,14763,4/4/25 2:38,Talked to Customer,Phil
52021,14764,4/2/25 14:21,Talked to Customer,Vivian
52022,14764,4/6/25 21:56,Voicemail,NA
52023,14764,4/8/25 5:23,Voicemail,NA
52024,14764,4/13/25 1:49,Voicemail,NA
52025,14764,4/15/25 6:53,Voicemail,NA
52026,14765,4/2/25 14:30,Talked to Customer,Carlton
52027,14765,4/5/25 22:23,Voicemail,NA
52028,14765,4/8/25 10:10,Talked to Customer,Geoffrey
52029,14765,4/8/25 17:26,Talked to Customer,Carlton
52030,14766,4/2/25 14:38,Talked to Customer,Hillary
52031,14766,4/7/25 7:44,Voicemail,NA
52032,14766,4/9/25 16:51,Talked to Customer,Vivian
52033,14767,4/2/25 14:41,Talked to Customer,Carlton
52034,14767,4/5/25 17:13,Talked to Customer,Carlton
52035,14767,4/8/25 19:31,Disconnected,NA
52036,14768,4/2/25 14:51,Talked to Customer,Hillary
52037,14768,4/4/25 12:30,Voicemail,NA
52038,14768,4/5/25 4:11,Voicemail,NA
52039,14768,4/9/25 15:00,Talked to Customer,Hillary
52040,14769,4/2/25 14:54,Talked to Customer,Geoffrey
52041,14769,4/4/25 9:50,Voicemail,NA
52042,14769,4/5/25 7:28,Voicemail,NA
52043,14770,4/2/25 15:01,Talked to Customer,Hillary
52044,14770,4/3/25 5:41,Voicemail,NA
52045,14771,4/2/25 15:07,Talked to Customer,Carlton
52046,14771,4/7/25 7:17,Voicemail,NA
52047,14771,4/10/25 18:25,Voicemail,NA
52048,14771,4/12/25 4:17,Voicemail,NA
52049,14772,4/2/25 15:12,Talked to Customer,Phil
52050,14772,4/6/25 9:33,Talked to Customer,Phil
52051,14772,4/10/25 10:15,Talked to Customer,Carlton
52052,14772,4/11/25 2:30,Voicemail,NA
52053,14773,4/2/25 15:13,Talked to Customer,Geoffrey
52054,14773,4/6/25 22:59,Voicemail,NA
52055,14773,4/9/25 7:28,Voicemail,NA
52056,14773,4/13/25 9:38,Talked to Customer,Phil
52057,14774,4/2/25 15:14,Talked to Customer,Geoffrey
52058,14774,4/4/25 18:05,Voicemail,NA
52059,14774,4/5/25 3:52,Voicemail,NA
52060,14774,4/10/25 2:18,Voicemail,NA
52061,14775,4/2/25 15:21,Talked to Customer,Vivian
52062,14775,4/7/25 6:36,Voicemail,NA
52063,14775,4/8/25 5:35,Voicemail,NA
52064,14776,4/2/25 15:23,Talked to Customer,Geoffrey
52065,14776,4/4/25 21:22,Voicemail,NA
52066,14777,4/2/25 15:23,Talked to Customer,Phil
52067,14777,4/7/25 1:28,Voicemail,NA
52068,14777,4/9/25 5:23,Voicemail,NA
52069,14778,4/2/25 15:26,Talked to Customer,Hillary
52070,14778,4/4/25 14:01,Voicemail,NA
52071,14779,4/2/25 15:35,Talked to Customer,Geoffrey
52072,14779,4/7/25 4:26,Voicemail,NA
52073,14780,4/2/25 15:42,Talked to Customer,Vivian
52074,14780,4/6/25 0:13,Talked to Customer,Vivian
52075,14780,4/8/25 1:20,Voicemail,NA
52076,14781,4/2/25 15:47,Talked to Customer,Vivian
52077,14781,4/4/25 7:38,Voicemail,NA
52078,14781,4/5/25 16:14,Talked to Customer,Phil
52079,14781,4/5/25 22:19,Voicemail,NA
52080,14782,4/2/25 15:57,Talked to Customer,Geoffrey
52081,14782,4/4/25 19:22,Voicemail,NA
52082,14783,4/2/25 16:05,Talked to Customer,Carlton
52083,14783,4/3/25 2:55,Voicemail,NA
52084,14784,4/2/25 16:19,Talked to Customer,Phil
52085,14784,4/4/25 2:43,Voicemail,NA
52086,14785,4/2/25 16:28,Talked to Customer,Hillary
52087,14785,4/5/25 10:35,Talked to Customer,Vivian
52088,14785,4/8/25 23:42,Voicemail,NA
52089,14785,4/12/25 16:20,Talked to Customer,Carlton
52090,14786,4/2/25 16:29,Talked to Customer,Hillary
52091,14786,4/2/25 21:17,Voicemail,NA
52092,14786,4/4/25 1:29,Voicemail,NA
52093,14786,4/7/25 3:46,Voicemail,NA
52094,14787,4/2/25 16:30,Talked to Customer,Hillary
52095,14787,4/6/25 22:24,Voicemail,NA
52096,14788,4/2/25 16:37,Talked to Customer,Vivian
52097,14788,4/3/25 23:11,Voicemail,NA
52098,14788,4/8/25 21:45,Voicemail,NA
52099,14788,4/10/25 12:14,Talked to Customer,Phil
52100,14788,4/14/25 8:43,Voicemail,NA
52101,14789,4/2/25 16:37,Talked to Customer,Carlton
52102,14789,4/6/25 8:23,Talked to Customer,Carlton
52103,14790,4/2/25 16:53,Talked to Customer,Carlton
52104,14790,4/7/25 5:40,Voicemail,NA
52105,14790,4/9/25 15:43,Talked to Customer,Phil
52106,14791,4/2/25 17:01,Talked to Customer,Vivian
52107,14791,4/5/25 15:34,Disconnected,NA
52108,14792,4/2/25 17:03,Talked to Customer,Geoffrey
